Structures,chem_comp,solvent_removed,framework_count,framework_mean_dim
IBAQAF_clean,O408C6528H2856N714Zn153Mn1F1020,1,1,3.0
IBAQEJ_clean,O248C3968H56N434Zn124F620,1,1,3.0
IBARUA_clean,Er124Cu186H60C1488N372O1488,1,1,3.0
IBASAH_clean,Ho124Cu186H60C1488N372O1488,1,1,3.0
IBASEL_clean,La124Cu186H60C1488N372O1488,1,1,3.0
IBASOV_clean,Nd124Cu186H60C1488N372O1488,1,1,3.0
IBASUB_clean,Sm124Cu186H60C1488N372O1488,1,1,3.0
IBATAI_clean,La124Cu186H60C1488N372O1488,1,1,3.0
IBATEM_clean,Gd124Cu186H60C1488N372O1488,1,1,3.0
IBEYOE_clean,Cd3Mo372P248O1550,1,1,3.0
IBICAZ_clean,Zn186H90C2046N372Cl186O372,1,1,3.0
IBICED_clean,Zn186H90C2046Br186N372O372,1,1,3.0
IBICIH_clean,Zn186H90C2046N372Cl186O372,1,1,3.0
IBICON_clean,Zn186H90C2046Br186N372O372,1,1,3.0
IBICUT_clean,Zn186H90C2046N372Cl186O372,1,1,3.0
IBIDAA_clean,Zn186H90C2046Br186N372O372,1,1,3.0
IBIRES_clean,W248Cu744S744Br248C6200H160N1240,1,2,3.0
IBITEU_clean,N2448C8568H6120F2448Mn4,1,1,3.0
IBITUK_clean,Cu93H50C1736N558O558,1,1,3.0
IBIYOI_ion_b,I816Cu1632S1632N2448C12240H192W408,1,1,3.0
IBIYUO_clean,S3264N4896C27744H256W816Cu3264I1632,1,4,3.0
IBOTAU_clean,Zn7P306O1224,1,1,3.0
IBOTEY_clean,La372O2976N2976C14880H384,1,1,3.0
IBOTIC_clean,La124O992N992C4960H128,1,1,3.0
IBOTOI_clean,O496N496C2480H64La62,1,1,3.0
IBOWIH_charged,Zn186H234C6696N1116O558Br372,0,1,3.0
IBOZIK_clean,Cu248H64C1798N248O620,1,1,3.0
IBUBAL_clean,Cd992C6944H152O2976N2232,1,1,3.0
IBUBIT_clean,N2448C6528H80Zn1020O2448,1,1,3.0
IBUDOZ_clean,Cu124H16C744N620,1,1,3.0
IBURAZ_clean,Zn248P372O1736H8,1,1,3.0
IBUYAH_clean,Zn248H92C4588N868O992,1,1,3.0
ICAGAU_clean,Zn10P510O2040,1,1,3.0
ICAGOK_clean,Cu248H96C4464N744O744,1,2,3.0
ICALOP_clean,In204H32C3468O1632,1,1,3.0
ICALUV_clean,Co8H2976C4588N496O992,1,1,3.0
ICAMEG_clean,Co12H4743C6417N651O1674,1,1,3.0
ICANAD_clean,Ag372H60C1302N1488O744,1,1,3.0
ICANEH_clean,Ag372H60C1302N1488O744,1,1,3.0
ICAVEP_clean,Eu248Zn248O2232H176C4712,1,1,3.0
ICAWUF_clean,Cd310H192C7936N496O992,1,1,3.0
ICEGED_clean,Cd93H12C744N744,1,1,3.0
ICISAP_clean,C2448O2550H24Sc306,1,1,3.0
ICITEU_charged,Fe12H2976C4836S372N372O2356,1,1,3.0
ICITIY_clean,Zn24Br2856C10608O4488,1,1,3.0
ICITUK_charged,Li28Ni496H744C3720N1488O3720,0,1,3.0
ICIVAS_clean,Na496Ni8H372C1860N744O1736,1,1,3.0
ICIVEW_clean,Zn372P496O2232H16,1,1,3.0
ICIZAV_clean,Cu124P124H16C620N124O372,1,1,3.0
ICIZOL_clean,Mn4H1488C2480S248N496O744,1,1,3.0
ICORAV_clean,La124H8C744S124N62Cl62O682,0,1,3.0
ICORAV_ion_b,O682C744La124S124H8N62Cl62,0,1,3.0
ICOWON_clean,La62H24C558O372,1,1,3.0
ICOYIK_clean,La124H38C1736S248N62O1178,1,1,3.0
IDAGEA_charged,Cu124H72C2356N434O434,0,1,3.0
IDAGOL_clean,Mn4Mo124H992C1736N744,1,1,3.0
IDAGUR_clean,Mn8H992C1736N868,1,1,3.0
IDAHAY_clean,N816C3468H2040Mo102Mn2,1,1,3.0
IDAZEU_clean,Yb62K62C248O16,1,1,3.0
IDEYOF_clean,N816C4080H3264Ni4,1,1,3.0
IDIWIB_clean,O620C992H16V124,1,1,3.0
IDIWOH01_clean,V124H16C992O620,1,1,3.0
IDIWOH_clean,V124H16C992O620,1,1,3.0
IDIWUN_clean,O1240C3472H72Zn372,1,1,3.0
IDIXAU_clean,O1240H56C2976Zn372,1,1,3.0
IDORAW_clean,Mn16Cu496C5456H1984N992O3968,1,1,3.0
IDORIE_clean,Cu868H168C7440N4464,1,1,3.0
IDUDES_clean,Cu124H28C1612N124O496,1,1,3.0
IDUDIW_clean,Cu124H24C1488N248O496,1,1,3.0
IDUTUW_clean,O744Cs248Cd8Br496C248,1,1,3.0
IDUYOX_clean,Cu310O1302C2542H36,1,1,3.0
IFAGON_clean,Zn496H224C6448N496O1984,1,1,3.0
IFAHEC_clean,Ga1428Zn4P1632F612O6732,1,1,3.0
IFAQUC_clean,Co8Mo620P248H2728C3348N744O1736,1,1,3.0
IFAREN_charged,Co12Mo1240P496H5456C6696N1488O5580,1,1,3.0
IFASOZ_clean,Mg496H128C2976O1984,1,1,3.0
IFEHUY_clean,Mn12H372C1488S372O744,1,1,3.0
IFENOY01_SL,Zn124H48C2232N248O372,1,1,3.0
IFENOY01_clean,Zn124H44C2232N248O372,1,1,3.0
IFENOY02_SL,Zn248H96C4464N496O744,1,1,3.0
IFENOY02_clean,Zn124H44C2232N248O372,1,1,3.0
IFENOY03_SL,Zn248H96C4464N496O744,1,1,3.0
IFENOY03_clean,Zn124H44C2232N248O372,1,1,3.0
IFENOY_clean,Zn124H48C2232N248O372,1,1,3.0
IFEPIT_clean,Gd2Re372Te496C372N372,1,1,3.0
IFEPUG01_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG02_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG03_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG04_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG05_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG06_clean,Zn248O992N496H128C5456,1,1,3.0
IFEPUG07_clean,Zn248O992N496H128C5456,1,1,3.0
IFEPUG08_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG09_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG10_clean,Zn248O992H128N496C5456,1,1,3.0
IFEPUG_SL,Zn248H96C4464N496O744,1,1,3.0
IFEPUG_clean,Zn124H44C2232N248O372,1,1,3.0
IFEQAN_SL,Zn248H96C4464N496O744,1,1,3.0
IFEQAN_clean,Zn124H44C2232N248O372,1,1,3.0
IFEQER_clean,Zn248O992C5456H120N496,1,1,3.0
IFEQIV_SL,Zn124H48C2232N248O372,1,1,3.0
IFEQIV_clean,Zn124H44C2232N248O372,1,1,3.0
IFEYIB_clean,Cd248Hg8C992S992N992,1,1,3.0
IFOSIG_clean,Ce93Zr3C744O1488,1,1,3.0
IFUDAO_charged,Zr93Cd93C744O1488H24N186,0,1,3.0
IFUDES_charged,Zr93Cd93C930O1488H30N186,0,1,3.0
IFUNUU_clean,Tb124H28C1860O868F124,1,1,3.0
IFUPAC_clean,Eu124H32C1860O868F124,1,1,3.0
IFUXOW_clean,C2856N2856Mn12Mo408,1,1,3.0
IGAGAA_clean,Co48N7344O6528C8160H1632,1,1,3.0
IGAHAB_clean,Cr6Cu186H2232C2604N372Cl434O806,1,1,3.0
IGAHED01_clean,Co2H62C310O248,1,1,3.0
IGAHED02_clean,Co2H62C310O248,1,1,3.0
IGAHED_clean,Co2H62C310O248,1,1,3.0
IGETUL_clean,Eu186O1116C5022H90,1,1,3.0
IGEXOH_clean,Zn4P408O1632,1,1,3.0
IGINIX01_clean,Zn248O992N248C1736H24,1,1,3.0
IGINIX_clean,Zn248O992N248C1736H24,1,1,3.0
IGITOJ_clean,Cu1674I2232C3348H216N1116,1,1,3.0
IGIZAA_clean,Na992O3968P124Ru124W1116C744H24,1,1,3.0
IGIZEF_clean,Sr612P1632O5712H48C1632,1,1,3.0
IGIZOP_clean,Sr612P1632O6120C1632H88,1,1,3.0
IGIZUV_clean,Sr612P1632O6120C1632H88,1,1,3.0
IGOCOX_clean,Zn310H12C1116N1116Cl248,1,1,3.0
IGOJEV_clean,N1632O3264C16320H176Cd408,1,2,3.0
IGORUS_clean,C3468Zn102N204O816H24,1,1,3.0
IGOYIN_clean,W372Co6Na124P248O2170C496H992N124,1,1,3.0
IGUCET_clean,Zn20P1020O4080,1,1,3.0
IGUCEU_clean,Gd496N3968H192C6448,1,1,3.0
IGUCIY_clean,Sm372N2728H140C4092,1,1,3.0
IGUTEK_clean,Si186Al558O72P372,1,1,3.0
IGUTUB_clean,Cd124O496N248C2976H64,1,1,3.0
IGUVIR01_clean,Cd124O496N248C2976H64,1,1,3.0
IGUVIR_clean,Cd124O496N248C2976H64,1,1,3.0
IHAJEH_clean,Mn12P1224H816O4080Zn408,1,1,3.0
IHAJIL_clean,Fe6P816O2448H816Zn306,1,1,3.0
IHAZOH_clean,Fe24C9792H4896O5304,1,1,3.0
IHECAB_clean,Zn124O248N496C372H12,1,1,3.0
IHERIY_clean,Co4O816N306S102C3468H2142,1,1,3.0
IHILUI_clean,Gd124C744H24O744,1,1,3.0
IHIMAP01_clean,C1224H16La204O1224,1,1,3.0
IHIMAP_clean,C1224H24La204O1224,1,1,3.0
IHIWIF_clean,Ba612Cr8H816C2448O5304,1,1,3.0
IHOTEG_clean,Mg1240O4464H208C3968,1,1,3.0
IHUROS_clean,Fe6P306O2040H204C408,1,1,3.0
IHUTIQ_clean,Co8C8160H8160N1632O1632,1,1,3.0
IJANAJ_clean,Zn93H22C1178N124O372,1,1,3.0
IJANEN_clean,Zn186H44C2356N248O744,1,1,3.0
IJAPIU_clean,C11934H162O3672N1836Zn918,1,1,3.0
IJAPOA_clean,C11934H162N1836O3672Cu918,1,1,3.0
IJASAO01_clean,Er62H52C1860N124O372,1,1,3.0
IJASAO_clean,Er62H52C1860N124O372,1,1,3.0
IJASES01_clean,Tm62H12C744O372,1,1,3.0
IJASES_clean,Tm62H12C744O372,1,1,3.0
IJASIW_clean,Er62H28C1488N124O372,1,1,3.0
IJASOC_clean,Tm62H36C1116O372,1,1,3.0
IJATIW_clean,Pr124O744N372C1488H12,1,1,3.0
IJENER_clean,Ag248H48C1488S496O496,1,1,3.0
IJENIV_clean,Ag186Cl186C3906H182S1674O1550Eu248,1,1,3.0
IJENOB_clean,C8874H206O2856S3060Eu408,1,1,3.0
IJEVEA_clean,Cd744O2976N248C7192H96,1,1,3.0
IJEVIE_clean,Cd341C2976H32O1488,1,1,3.0
IJEXIF01_clean,C7344H56O5304Zn1224,1,1,3.0
IJEXIF_clean,O3224C4464H56Zn744,1,1,3.0
IJEXUR_clean,Zn155H34C1426S62N372O558,1,1,3.0
IJEYON_clean,C1224H24N2448Cu102,1,1,3.0
IJIGOX_clean,Ga306Co4P510O2040,1,1,3.0
IJIROI_clean,K204V510P408H8C204O1734,1,1,3.0
IJIROI_ion_b,V310P248O1054K124C124H8,1,1,3.0
IJISEZ_clean,V16P816K408O3264C1224,1,1,3.0
IJISOK_charged,Ag124H84C2976N372O868Cl124,0,1,3.0
IJODES_clean,Zn186C2170H66O1116N682,1,1,3.0
IJOMOJ02_clean,Mn12H744C744O1488,1,1,3.0
IJOMOJ04_clean,Mn12H744C744O1488,1,1,3.0
IJOMOJ06_clean,Mn12H744C744O1488,1,1,3.0
IJOMOJ07_clean,Mn12H744C744O1488,1,1,3.0
IJUJEE_clean,Er248Co8O1984N992H1736C2976,1,1,3.0
IJUTEM_clean,Al1224P1224O96,1,1,3.0
IKAYAU_clean,Eu248H112C5952N496O1488,1,1,3.0
IKEBUV01_clean,Cu124H8C372O496,1,1,3.0
IKEBUV_clean,Cu124H8C372O496,1,1,3.0
IKETAU_clean,Nd62H4C434N124O372,1,1,3.0
IKETEY_clean,Sm62H4C434N124O372,1,1,3.0
IKETIB_clean,O5952Cu48C8928,1,1,3.0
IKETIC_clean,Eu62H4C434N124O372,1,1,3.0
IKETOH_clean,Cu372H24C2232O1488,1,1,3.0
IKETOH_clean5b,Cu372C2232O1488H24,1,1,3.0
IKETOH_manual,Cu372C2232O1488H24,1,1,3.0
IKETOI_clean,Gd62H4C434N124O372,1,1,3.0
IKETUN_clean,O5952Cu48C8928,1,1,3.0
IKETUO_clean,Tb62H4C434N124O372,1,1,3.0
IKEVAW_clean,Dy62H4C434N124O372,1,1,3.0
IKEZED_clean,Zn248O1116C1240Na124H12,1,1,3.0
IKOKEA_clean,Al306P306O1224F2,1,1,3.0
IKOPEF_clean,Cu248O1054H26C1984,1,1,3.0
IKOPIJ_clean,Cu372O1984C3968H48,1,1,3.0
IKOQII_clean,N2448C4896H240Ag612,1,1,3.0
IKOSOQ_clean,Cu248H192C7192N992O1984,1,2,3.0
IKOSUW_charged,Cu124H96C3596N620O1364,0,1,3.0
IKOTEH_clean,C6324H4896O2040N816Cl408Co4,1,2,3.0
IKOTUZ_clean,K918Sm918S1836O9180C12852H108,1,1,3.0
IKOVAH_clean,K918Eu918S1836O9180C12852H108,1,1,3.0
IKOVEL_clean,K918Pr918S1836O9180C12852H108,1,1,3.0
IKUBUL01_clean,Zn372P496H16O1488,1,1,3.0
IKUBUL_clean,Zn372P496O1488H16,1,1,3.0
IKUMAE_clean,Cd62O124N496C1302H44,1,1,3.0
IKUTIT_clean,Dy62C744H18N186O372,1,1,3.0
IKUTOZ_clean,Dy62C1240H22N62O372,1,1,3.0
IKUTUF_clean,Dy496C6696H72N744O2976,1,1,3.0
ILAGUY_charged,Cd372H316C10912N992O2728Cl124,0,1,3.0
ILASIZ_clean,Co4K204C1224N1224,1,1,3.0
ILASUL_clean,N1224C1224Rb204Co4,1,1,3.0
ILAXEA_clean,N4896C14688H192Cu408,1,2,3.0
ILECIN_clean,Mg248O1488C744H24,1,1,3.0
ILEHUD_clean,Zn744P992O3472H64C992,1,1,3.0
ILENOC_clean,P816O3264H8In714F816,1,1,3.0
ILEPEW_clean,Ba612O3570H126C11118La102,1,1,3.0
ILIFOY_clean,La62H12C558O744,1,1,3.0
ILIFUE_clean,Ce62H12C558O744,1,1,3.0
ILIGAL_clean,Pr62H12C558O744,1,1,3.0
ILIGEP_clean,Nd62H12C558O744,1,1,3.0
ILIMOH_clean,N4590C11016H7344Ni9,1,1,3.0
ILIMUN_clean,N1530C3672H2448Ni3,1,1,3.0
ILINIC_clean,Re24S1632C816N816Cd204,1,1,3.0
ILIQEB_clean,Cd62O248N62C868H20,1,1,3.0
ILIQIF_clean,Cd62O248N62C868H20,1,1,3.0
ILITON_clean,O992C8680H192Zn496N744,1,1,3.0
ILOJEZ_clean,Zn124H68C2852N744O496,1,1,3.0
ILOJOJ_clean,Cu124H68C2852N744O496,1,1,3.0
ILOSOS_clean,Cu248S496N1984C2232H128,1,1,3.0
ILOTOT_clean,Co4H1736C2108O744,1,1,3.0
ILOWAI_clean,C5304H4896N1632Ni4,1,2,3.0
ILUFEB_charged,Cd93H108C2666N1178Se62,0,1,3.0
ILUFIF_clean,Eu124Co6H1116C2604N372O1488,1,1,3.0
ILUFOL_clean,Dy124Co6H1116C2604N372O1488,1,1,3.0
ILUFUR_clean,Tb124Co6H1116C2604N372O1488,1,1,3.0
ILUGAY_clean,Yb204Co6H1836C4284N612O2448,1,1,3.0
ILUGOM_clean,Er124Fe6H1116C2604N372O1488,1,1,3.0
ILUHIH_clean,Ho124Fe6H1116C2604N372O1488,1,1,3.0
ILUHON_clean,Nd124Fe6H1116C2604N372O1488,1,1,3.0
ILUHUT_clean,Pr124Co6H1116C2604N372O1488,1,1,3.0
ILUJAB_clean,Pr124Fe6H1116C2604N372O1488,1,1,3.0
ILUJEF_clean,Sm124Co6H1116C2604N372O1488,1,1,3.0
ILUJIJ_clean,Sm124Fe6H1116C2604N372O1488,1,1,3.0
IMACND_clean,C496Nd4N124O496,1,1,3.0
IMACZN01_clean,Zn62H24C496N124O496,1,1,3.0
IMAGAG_clean,Zn124C1736H72N496,1,1,3.0
IMAXOL_clean,N1836C9792H160O1632Cu612,1,2,3.0
IMAXUR_clean,N1836C9384H128O1632Cu612,1,2,3.0
IMEDOV_clean,C33048O1224H26928Ni16N8568,1,1,3.0
IMIDZB10_clean,Zn186H36C1116N744,1,1,3.0
IMIQIF_clean,W372Cu310Cl62N744O1054C1488H48Si31,1,1,3.0
IMISED_clean,Cu744H120C3720Br744N2232,1,1,3.0
IMISIH_clean,Cu744H120C3720I744N2232,1,1,3.0
IMIXIM_clean,Cu372H72C2232N1116O434F186,1,1,3.0
IMULEH_clean,Co8S1224N2448C11424H9792,1,2,3.0
IMUTUG_ion_b,O3100C4464H48In558,1,1,3.0
IMUVAO_charged,In918H96C8160O5916N408,0,1,3.0
IMUVES_clean,In2976O224C8928,1,1,3.0
INAMUG_clean,Co4H2604C3038N372O496,1,1,3.0
INARUM_clean,Zn310O992N868C1612H24,1,1,3.0
INASAT_clean,C8568H80N2856O3264Zn816,1,1,3.0
INEBOT01_clean,N2040C13464H10608O1836Ni14,1,1,3.0
INEBOT_charged,Ni14H6448C8184N1364O1860Cl124,0,1,3.0
INECIP_clean,O806N744H214C6572Pr124,1,1,3.0
INECOV_clean,C5508H104O1632Pr204N408,1,1,3.0
INEPEY_clean,O1364C2232H80N1488Zn372,1,1,3.0
INESIE_clean,Ni8H1984C2976N496O1116,1,1,3.0
INEXEG_clean,Co8O2448N408C5916H5508,1,1,3.0
INEXIK_clean,Co8O2040C4692H1836,1,1,3.0
INEXOQ_clean,Mn8O2040C4692H1836,1,1,3.0
INIDAL_clean,Ga1224P1224F16O4896,1,1,3.0
INIGET_clean,Mo248O620N372C2728H1736Ni4,1,2,3.0
INIQUR_clean,Fe124Ni6H3100C1860N1302,1,1,3.0
INIRAA_clean,Mo248C2728H1736N372O620Co4,1,2,3.0
INIRAY01_clean,Co124Ni6H3100C1860N1302,1,1,3.0
INIRAY_clean,Co124Ni6H3100C1860N1302,1,1,3.0
INIRII_clean,Tb620Ge868N248O3844H132C3224,1,1,3.0
INIROO_clean,Dy620Ge868N124H140O3968C2976,1,1,3.0
INIXOT_clean,P612O2448Mg6B306,1,1,3.0
INOFIB_clean,Cu155N496H64O558C1550Na62,1,1,3.0
INOMIJ_clean,Ca248S248C1736H28O1240,1,1,3.0
INOMOP01_clean,Ca124S124O496C744H8,1,1,3.0
INOMOP_clean,Ca124S124O496C744H8,1,1,3.0
INOVEN_clean,Gd124H28C1860N248O744,1,1,3.0
INURIS_clean,Cu744H264C11160N744O2232,1,1,3.0
IPEBAI_clean,C15708H256N816Cu408I408,1,2,3.0
IPEBEM_clean,I408Cu408N816C11628H176,1,1,3.0
IPICOA_clean,Zn372O1488P496H16,1,1,3.0
IPICUG_charged,Cu248H80C3472N1488Cl372O1488,0,1,3.0
IPIDAN,Cu248H80C3472N1488Cl372O1488,0,1,3.0
IPIDUH_clean,Ag496H128C2728S248N1240O744,1,1,3.0
IPIFAP_clean,Ag186H48C744N496,1,1,3.0
IPIHIA_clean,Cd248O992N1488C4216H104,1,1,3.0
IPIJEY_clean,Zn496O992N1984C5952H112,1,1,3.0
IPIJUM_clean,Er124H6C930O744,1,1,3.0
IPIMEA_clean,La744S1488O6696Na8,1,1,3.0
IPIVOT_clean,O1116C2046H54Cu186,1,1,3.0
IPOWOA_clean,Cu310H28C1488O1488,1,1,3.0
IQABEJ_clean,Co10S204O1632H1224N612C2040,1,1,3.0
IQECIS_clean,Co16F372O1240N1488C7812H4836S124,1,1,3.0
IQEKOG_clean,Zn496C4960H80N1488O1984,1,1,3.0
IQEKUM_clean,Zn372C3720H56N1116O1488,1,1,3.0
IQEWOQ_clean,Mn12H744C744O1488,1,1,3.0
IQIDES_clean,P816H816Be12O2448,1,1,3.0
IQIJIC_clean,Co6H3968C5208N372O1116,1,1,3.0
IQILIF_clean,Bi408C22032H256O3264K408,1,1,3.0
IQINAZ_clean,Cd62C1116H22N124O248,1,1,3.0
IQIPAZ_clean,Mn8H868C1984N124O1240,1,1,3.0
IQOHON_clean,C15096H11016Co8N1632O1632,1,1,3.0
IQOHUT_clean,C3060H2040N306O408Co2,1,1,3.0
IQOJAB_clean,Zn248C6200H128N496O992,1,2,3.0
IQOJEF_clean,C12648H168N1632O1632Zn408,1,2,3.0
IQOKEG_clean,Mn3Si102O816C2856H1632,1,1,3.0
IQOKIK_clean,Mn9O2448C8568H4896Si306,1,1,3.0
IQOZUJ_clean,Co4H620C744N496,1,1,3.0
IQUCOO_clean,O992H32C2232Mg124,1,1,3.0
IQUNAJ01_clean,K62Y2C248O496,1,1,3.0
IQUNAJ_clean,K62Y2C248O496,1,1,3.0
IRAGEN_charged,Ag744H144C4464N2976O2232,0,1,3.0
IRAHUF_clean,Ga1224P1224O4896F16,1,1,3.0
IRAJAN_clean,Ga612P612O2448F8N204,1,1,3.0
IRAJER_clean,Ga816P1020O4896H8C408,1,1,3.0
IRAJIV_clean,Ga816P1428H28O4284,1,1,3.0
IRAYOQ_clean,V868P992O4464H8,1,1,3.0
IRAYUW_charged,V558P496H48O2852C248N248,0,1,3.0
IREGOD_clean,Mn20O5304C7752H3672,1,1,3.0
IREKUN_clean,Zn186O620H24C1364,1,1,3.0
IRELAU_clean,O992Zn248C2728H40,1,1,3.0
IRIPOO_clean,V372P744O2976H16Nb124,1,1,3.0
IRISAD01_charged,Bi102C408O816H8N102,0,1,3.0
IRISAD01_clean,Bi102H8C408N102O816,0,1,3.0
IRISAD_clean,Bi124O32C496,1,1,3.0
IRMOF-1,Zn248H24C1488O806,1,1,3.0
IRMOF-6,Zn248H36C1860O806,1,1,3.0
IRMOF-7,Zn124H18C1116O403,1,1,3.0
IROHAZ_clean,O5208Na124Si124Y124Cs496W1364C248H12,1,1,3.0
IROHED_clean,C408H12O8568Na204K408Ge204Y204W2244Rb408,1,1,3.0
IROROY_clean,C4896H56N816O1632Cd408,1,1,3.0
IRORUE_clean,C5304H3264N816O1632Mn8,1,1,3.0
IROVAO_clean,U155P248O744C124H8,1,1,3.0
IROVES_clean,U93P248O744C124H8Zn62,1,1,3.0
IRUVUO_clean,Zn744O6696N992H608C21080,1,1,3.0
ISACIP_clean,Cd186H44C2356N248O744,1,1,3.0
ISAYOQ_charged,Cu124H64C2976N992O248P372F2356,0,2,3.0
ISENIF_clean,C46512H768Cl19584Zr1224O8160,1,1,3.0
ISENUQ_clean,Dy124Ni4H3100C5952N496O992,1,1,3.0
ISEQIH_clean,Ca186H20C744O868,1,1,3.0
ISIKIF_clean,Co8H1240C2232O1240,1,2,3.0
ISIKOL_clean,Co4H2356C2356N496O620,1,1,3.0
ISIMAZ_clean,Zn124H76C2356N496O620,1,1,3.0
ISIMUT_clean,Zn62O310N124C1302H24,1,1,3.0
ISISUZ_clean,N408O1020C2856H32Cu204,1,2,3.0
ISIYOZ01_clean,Er248O1984C992H32,1,1,3.0
ISIYOZ_clean,Er248O1984C992H32,1,1,3.0
ISIYUF01_clean,Er496O3968C1984H64,1,1,3.0
ISIYUF02_clean,Er248O2232C992H36,1,1,3.0
ISIYUF03_clean,Er248O2232C1116H40,1,1,3.0
ISIYUF05_clean,Er248O2480C992H36,1,1,3.0
ISIYUF_clean,Er248O2232C992H36,1,1,3.0
ISOHEE_clean,Zn62H22C1116N186O248,1,1,3.0
ISOJOQ,In204H112C4080O1632,1,1,3.0
ISUCUV_clean,Fe6H1116C2232O744,1,1,3.0
ISUFOS_clean,N612H54C2754Cd51,1,1,3.0
ISUGIN_clean,Gd558H74C4464N744O2356,1,1,3.0
ISUGOT_clean,Eu558H74C4464N744O2356,1,1,3.0
ISUXAW_clean,Dy248H16C1984N248O1488,1,1,3.0
ITAHEQ_clean,Eu124H84C2232O744,1,1,3.0
ITANUM_clean,Cu8N372C372,1,1,3.0
ITAPAU_clean,Cu16C1224N1224,1,1,3.0
ITAPIC_clean,Cu16C1224N1224,1,1,3.0
ITETEH_clean,Fe3H186C651O465,1,1,3.0
ITIBET_clean,Cd12C1632N1224Cl204O1632,1,1,3.0
ITIBOD_clean,Cd434H16C1240N868O1116,1,1,3.0
ITIPAE_clean,Zn372O1488C744H24,1,1,3.0
ITIPOS_clean,Cu372N372O1302H54C1488Ca62,1,1,3.0
ITIWAK_clean,C9792H144N2448Cd204,1,1,3.0
ITIWEO_clean,C9792H144N2448Cd204,1,1,3.0
ITIWIS_charged,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIWIS_clean,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIWOY_charged,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIWOY_clean,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIWUE_charged,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIWUE_clean,Cd124H144C5952N1488Cl124O496,0,1,3.0
ITIXAM_clean,Mn12C11016H6120O3672,1,1,3.0
ITONAI_clean,Zr12O1612C1364N248,1,1,3.0
ITOSEQ_clean,Zn248P248O1488C992H24,1,1,3.0
IVARUT_clean,Cd62H64C1736N248O248,1,1,3.0
IVEGEV_clean,Cu310H96C3968N496O992,1,1,3.0
IVEHEW_clean,Cu62H32C1240S124N248O372,1,1,3.0
IVEHEW_clean5b,Cu62H32C1240S124N248O372,1,1,3.0
IVEHEW_manual,Cu62H32C1240S124N248O372,1,1,3.0
IVEQAC_clean,O868C992N372Ti4P248,1,1,3.0
IVEQEG_clean,O28C992N372P248Al124,1,1,3.0
IVETOT_clean,Cu124H128C5580N496,1,2,3.0
IVIKAA_clean,Cd248O496N496C3968H64,1,1,3.0
IVILEG_clean,Zn496N1240O1054H160C6696,1,1,3.0
IVIPEK_clean,Ba408F1632O2040C4080H40,1,1,3.0
IVIXIW_clean,Ag62O124N124C806H18,1,1,3.0
IVOCON_clean,Zn372P496H16O1488,1,1,3.0
IVOGUX_clean,Zn248O620C1116H8N496,1,1,3.0
IVOLEM_clean,Cd248O1488C4464H96S248,1,1,3.0
IVOLIQ_clean,Cd248O1488C4464H96S248,1,1,3.0
IVUVIG_clean,O744C1488N186H18Sm124,1,1,3.0
IWAHIZ_clean,Al612P714O2856H2,1,1,3.0
IWAHUK_clean,O1984C4960H256Zn248N620,1,1,3.0
IWAYAG_clean,Ca372C744O84K372,1,1,3.0
IWAYEK_clean,Na186Mn12O2232C744,1,1,3.0
IWAZIP_clean,Cd372O2232C744Na6,1,1,3.0
IWELIG01_clean,Co12H744C1240N992O744,1,1,3.0
IWELIG_clean,Co12H744C1240N992O744,1,1,3.0
IWELOM_clean,Co12H744C1240N992O744,1,1,3.0
IWEPUW_clean,Mn2H744C1240N372O496,1,1,3.0
IWEVUD_clean,C14688H192N4896Zn2040I4896,1,1,3.0
IWEWAK_clean,I5304Zn2040N4896C14688H192,1,1,3.0
IWEWEO_clean,C14688H192N4896Zn2040I4488,1,1,3.0
IWEWIS_clean,C14688H192N4896Zn2040I6120,1,1,3.0
IWEWOY_clean,In918O4590C18054H198,1,1,3.0
IWIPIO_clean,Cu16N620C868,1,1,3.0
IWOKOW_clean,S4080C26928H27744N2448Fe8,1,1,3.0
IWOKUC_clean,S1224C13464H13872O816N1224Fe4,1,1,3.0
IWOSAP_clean,Ho124O744C744H24,1,1,3.0
IWOSUJ01_clean,C816H918Ni2F204N408,1,1,3.0
IWOTAQ_clean,C816H918Ni2F204N408,1,1,3.0
IXAJUN_clean,Cu124H28C1612N124O496,1,1,3.0
IXAKAU_clean,Cu248H56C3224N248O992,1,1,3.0
IXAMAW_clean,O1632Fe8P408,1,1,3.0
IXAMEA_clean,O1632Fe8P408,1,1,3.0
IXAMIE_clean,O1632Fe8P408,1,1,3.0
IXAZEO_clean,La8K248O2480C1240,1,1,3.0
IXEBEU_clean,N4896C16320H11424Co8,1,1,3.0
IXECET_clean,P1224O4896Al1020Co4,1,1,3.0
